timestamp,steps,bpm
2021-02-22 20,58,72.03636
2021-02-22 21,13,69.76364
2021-02-22 22,56,68.31818333
2021-02-22 23,37,66.4891
2021-02-23 0,51,60.89393333
2021-02-23 1,14,59.52728
2021-02-23 2,0,63.21213333
2021-02-23 3,0,63.2909
2021-02-23 4,0,62.77271667
2021-02-23 5,0,67.50908
2021-02-23 6,0,66.57575
2021-02-23 7,25,66.56002
2021-02-23 12,202,78.8409
2021-02-23 13,1014,86.0891
2021-02-23 14,637,81.12443333
2021-02-23 15,684,79
2021-02-23 16,70,69.93506667
2021-02-23 17,96,71.67068
2021-02-23 18,10,68.84424
2021-02-23 19,0,69.25
2021-02-23 20,0,70
2021-02-23 22,44,70.3636
2021-02-23 23,59,70.59998
2021-02-24 0,35,74.81818333
2021-02-24 1,0,71.21818
2021-02-24 2,0,76.21213333
2021-02-24 3,0,79.18182
2021-02-24 4,15,76.71211667
2021-02-24 5,0,74.05456
2021-02-24 6,209,76.04546667
2021-02-24 7,5,71.78182
2021-02-24 8,0,70.09091667
2021-02-24 9,13,67.56106
2021-02-24 12,2008,116.535
2021-02-24 13,2632,109.8006667
2021-02-24 15,214,81.28786667
2021-02-24 16,1482,102.37572
2021-02-24 20,49,76.39396667
2021-02-24 21,0,67.12726
2021-02-24 22,25,66.36363333
2021-02-24 23,109,68.82626
2021-02-25 0,0,64.30301667
2021-02-25 1,4,66.12726
2021-02-25 2,0,65.71211667
2021-02-25 3,0,62.89092
2021-02-25 4,0,64.59091667
2021-02-25 5,6,66.9091
2021-02-25 6,200,73.00908333
2021-02-25 7,0,69.47272
2021-02-25 8,0,71.68181667
2021-02-25 9,11,71.18182
2021-02-25 10,18,69.96362
2021-02-25 11,1473,77.40906667
2021-02-25 12,6125,114.8363
2021-02-25 13,84,88.3939
2021-02-25 14,184,82.045425
2021-02-25 15,883,84.14546
2021-02-25 16,33,72.01516667
2021-02-25 17,49,68.21818
2021-02-25 18,13,66.9697
2021-02-25 19,140,77.14546
2021-02-25 20,0,70.10908
2021-02-25 21,56,69.40908333
2021-02-25 22,57,64.89092
2021-02-25 23,58,65.0909
2021-02-26 0,0,62.86363333
2021-02-26 1,0,66.69092
2021-02-26 2,0,64.72728333
2021-02-26 3,0,62.74546
2021-02-26 4,0,63.19693333
2021-02-26 5,86,70.74274
2021-02-26 6,125,73.27274
2021-02-26 7,200,76.95455
2021-02-26 8,28,74.74544
2021-02-26 9,813,75.89393333
2021-02-26 10,24,67.07272
2021-02-26 11,533,74.8485
2021-02-26 12,665,85.10918
2021-02-26 13,115,81.62123333
2021-02-26 14,1029,88.48182
2021-02-26 15,0,79.92728
2021-02-26 16,0,77.9091
2021-02-26 17,8,76.20002
2021-02-26 18,18,73.0909
2021-02-26 19,268,71.78182
2021-02-26 20,64,75.69696667
2021-02-26 21,232,73.96364
2021-02-26 22,145,71.25908333
2021-02-26 23,0,70.95062
2021-02-27 0,0,70.90908333
2021-02-27 1,0,73.32726
2021-02-27 2,0,74.31818333
2021-02-27 3,0,76.01818
2021-02-27 4,0,77.51515
2021-02-27 5,0,76.76362
2021-02-27 6,6,74.48485
2021-02-27 7,0,73.7273
2021-02-27 8,275,75.4697
2021-02-27 9,238,76.34544
2021-02-27 10,333,81.68862
2021-02-27 11,719,83.13635
2021-02-27 12,337,76.1091
2021-02-27 13,1673,82.80301667
2021-02-27 14,399,77.52728
2021-02-27 15,369,96
2021-02-27 17,191,87.45455
2021-02-27 18,212,73.69092
2021-02-27 19,291,68.89396667
2021-02-27 20,212,70.92728
2021-02-27 21,33,79.39393333
2021-02-27 22,6,67.41818
2021-02-27 23,0,67
2021-02-28 0,16,65.48485
2021-02-28 1,8,63.50908
2021-02-28 2,7,67.81818333
2021-02-28 3,0,62.36364
2021-02-28 4,0,63.45453333
2021-02-28 5,5,67.98182
2021-02-28 6,240,70.84846667
2021-02-28 7,0,62.702275
2021-03-01 0,32,60.10605
2021-03-01 1,0,61.94546
2021-03-01 2,9,64.93938333
2021-03-01 3,0,68.3091
2021-03-01 4,7,62.57575
2021-03-01 5,0,63.25452
2021-03-01 6,0,64.49092
2021-03-01 7,62,66.1212
2021-03-01 8,6,70.36363333
2021-03-01 9,0,70
2021-03-01 10,0,67.25
2021-03-01 12,28,73.48486667
2021-03-01 13,10,71.43938333
2021-03-01 14,60,68.23634
2021-03-01 15,26,64.43938333
2021-03-01 16,30,65.96364
2021-03-01 17,1577,83.32728
2021-03-01 18,12,77.3106
2021-03-01 23,40,75.0833
2021-03-02 0,138,66.87878333
2021-03-02 1,44,66.54546
2021-03-02 2,0,67.25756667
2021-03-02 3,0,65.5273
2021-03-02 4,0,64.43938333
2021-03-02 5,12,65.92728
2021-03-02 6,286,74.19728
2021-03-02 7,345,79.5303
2021-03-02 8,236,76.87274
2021-03-02 9,43,76.84846667
2021-03-02 10,11,76.16364
2021-03-02 11,208,79.4697
2021-03-02 12,216,79.6
2021-03-02 13,372,79.8909
2021-03-02 14,359,76.8788
2021-03-02 15,23,71.96364
2021-03-02 16,0,71.18181667
2021-03-02 17,519,75.74362
2021-03-02 18,85,77.68638333
2021-03-02 19,0,65.38445
2021-03-02 20,0,68.8333
2021-03-03 4,0,66.2121
2021-03-03 5,39,65.22728333
2021-03-03 6,0,62.94546
2021-03-03 7,0,63.01516667
2021-03-03 8,33,67.98184
2021-03-03 9,0,66.63636667
2021-03-03 10,0,64.87272
2021-03-03 11,240,70.66232
2021-03-03 12,538,80.77271667
2021-03-03 13,182,74.7091
2021-03-03 14,16,69.22728333
2021-03-03 15,39,67.85456
2021-03-03 16,5,71.34848333
2021-03-03 17,25,68.96364
2021-03-03 18,60,69.0909
2021-03-03 19,82,72.32726
2021-03-03 20,3945,99.10606667
2021-03-03 21,3136,124.82375
2021-03-03 23,94,78.2803
2021-03-04 0,0,74.62123333
2021-03-04 1,0,77.38182
2021-03-04 2,0,67.57575
2021-03-04 3,0,72.41818
2021-03-04 4,0,67.8333
2021-03-04 5,0,71.54546
2021-03-04 6,187,73.68636667
2021-03-04 7,0,71.2182
2021-03-04 8,5,69.36361667
2021-03-04 9,72,72.1091
2021-03-04 10,94,77.798
2021-03-04 11,8,83.8182
2021-03-04 12,70,82.53031667
2021-03-04 13,36,73.3091
2021-03-04 14,56,77.63635
2021-03-04 15,179,78.01818
2021-03-04 16,431,78.36363333
2021-03-04 17,16,71.96362
2021-03-04 18,139,74.10908
2021-03-04 19,47,76.24241667
2021-03-04 20,0,68.58182
2021-03-04 21,0,67.68183333
2021-03-04 22,0,63.75092
2021-03-04 23,60,66.09998
2021-03-05 0,0,61.07575
2021-03-05 1,0,67.87274
2021-03-05 2,6,67.33331667
2021-03-05 3,0,70.4
2021-03-05 4,0,70.57575
2021-03-05 5,19,71.32728
2021-03-05 6,218,73.18183333
2021-03-05 7,8,68.85456
2021-03-05 8,96,68.86365
2021-03-05 9,63,72.1091
2021-03-05 10,407,78.25456
2021-03-05 11,26,65.98485
2021-03-05 12,146,80.39998
2021-03-05 13,33,73.85908333
2021-03-05 14,99,72.47274
2021-03-05 15,128,70.87876667
2021-03-05 16,722,72.98182
2021-03-05 17,11,64.25756667
2021-03-05 18,40,68.23636
2021-03-05 19,387,75.06061667
2021-03-05 20,5178,107.3817
2021-03-05 21,6115,102.4547
2021-03-05 22,1704,107.1365
2021-03-06 1,61,75.4182
2021-03-06 2,43,71.56362
2021-03-06 3,20,71.90908
2021-03-06 4,0,72.5
2021-03-06 5,0,69.72728
2021-03-06 6,0,71.4091
2021-03-06 7,0,73.32728
2021-03-06 8,79,76.5909
2021-03-06 9,0,70.87272
2021-03-06 10,131,75.13635
2021-03-06 11,33,73.66908
2021-03-06 12,14,71.27273333
2021-03-06 13,19,70.57364
2021-03-06 14,5,71.32728
2021-03-06 15,0,72.24243333
2021-03-06 16,65,68.13938
2021-03-06 17,86,73.5697
2021-03-06 18,32,75.93172
2021-03-06 19,6,72.25758333
2021-03-06 20,6,69.43636
2021-03-06 21,9,69.76362
2021-03-06 22,18,63.45453333
2021-03-06 23,9,67.56765
2021-03-07 0,70,66.25758333
2021-03-07 1,9,68.3091
2021-03-07 2,33,69.03028333
2021-03-07 3,130,67.03636
2021-03-07 4,0,62.60606667
2021-03-07 5,0,67.67272
2021-03-07 6,243,71.13635
2021-03-07 7,0,61.29092
2021-03-07 8,0,61.89393333
2021-03-07 9,0,69.3818
2021-03-07 10,0,64.61818
2021-03-07 11,0,67.89393333
2021-03-07 12,36,68.8571
2021-03-07 14,43,77.1818
2021-03-07 15,84,76.16362
2021-03-07 16,0,74
2021-03-07 18,169,79.21816
2021-03-07 19,181,72.4894
2021-03-07 20,0,68.96364
2021-03-07 21,52,66.80303333
2021-03-07 22,21,68.12272
2021-03-07 23,35,58.99394
2021-03-08 0,0,62.74243333
2021-03-08 1,16,62.85456
2021-03-08 2,0,66.78788333
2021-03-08 3,0,62.98184
2021-03-08 4,0,61.74243333
2021-03-08 5,0,61.32726
2021-03-08 6,0,64.57576667
2021-03-08 7,106,69.47272
2021-03-08 8,0,69.45454
2021-03-08 16,12,76
2021-03-08 17,95,71.29092
2021-03-08 18,0,80.83333333
2021-03-08 19,60,81.65454
2021-03-08 20,82,72.25756667
2021-03-08 21,85,72.0909
2021-03-08 22,314,68.84848333
2021-03-08 23,33,66.36062
2021-03-09 0,156,64.75758333
2021-03-09 1,0,61.7818
2021-03-09 2,0,68.63635
2021-03-09 3,0,69.16362
2021-03-09 4,0,67.6515
2021-03-09 5,0,72.36364
2021-03-09 6,17,71.98485
2021-03-09 7,20,69.43636
2021-03-09 8,29,70.34848333
2021-03-09 9,27,69.43638
2021-03-09 10,43,70.45456
2021-03-09 11,0,70.72728333
2021-03-09 12,72,79.48728
2021-03-09 13,49,74.90184
2021-03-09 14,117,70.14546
2021-03-09 15,25,69.74243333
2021-03-09 16,16,67.25456
2021-03-09 17,97,87.2091
2021-03-09 18,26,76.58184
2021-03-09 19,58,76.75755
2021-03-09 20,6,73.05452
2021-03-09 21,0,69.5
2021-03-09 22,39,66.58182
2021-03-09 23,0,68.4182
2021-03-10 0,14,72.75756667
2021-03-10 1,7,72.45456
2021-03-10 2,0,73.27271667
2021-03-10 3,0,64.49094
2021-03-10 4,0,64.45455
2021-03-10 5,0,64.76364
2021-03-10 6,240,70.00001667
2021-03-10 7,38,66.4
2021-03-10 8,57,67.10608333
2021-03-10 9,32,83.380675
2021-03-10 10,0,93.75
2021-03-10 11,20,66.181825
2021-03-10 12,0,67
2021-03-10 13,72,73.2909
2021-03-10 14,105,72.25758333
2021-03-10 15,182,74.14546
2021-03-10 16,72,72.57575
2021-03-10 17,85,68.52726
2021-03-10 18,90,68.57576667
2021-03-10 19,576,81.7091
2021-03-10 20,0,71.63636667
2021-03-10 21,11,69.01816667
2021-03-10 22,42,65
2021-03-10 23,26,60.77956
2021-03-11 0,17,62.01515
2021-03-11 1,13,62.7091
2021-03-11 2,0,65.1818
2021-03-11 3,0,63.94546
2021-03-11 4,0,69.81818333
2021-03-11 5,0,65.94544
2021-03-11 6,173,68.45453333
2021-03-11 7,0,67.92726
2021-03-11 8,88,72.34848333
2021-03-11 9,0,74.61818
2021-03-11 10,119,78.4
2021-03-11 11,4326,107.1970333
2021-03-11 12,2982,125.391
2021-03-11 13,50,85.88728
2021-03-11 14,524,91.3515
2021-03-11 15,460,92.2691
2021-03-11 16,25,85.66666667
2021-03-11 17,0,79.8159
2021-03-11 20,0,84.75
2021-03-11 21,14,72.31815
2021-03-11 22,263,73.69092
2021-03-11 23,51,68.36363333
2021-03-12 0,0,69.69696667
2021-03-12 1,6,71.41816
2021-03-12 2,13,70.95455
2021-03-12 3,0,69.16362
2021-03-12 4,0,69.56061667
2021-03-12 5,0,70.3818
2021-03-12 6,260,76.27274
2021-03-12 7,0,90.66665
2021-03-14 14,0,60
2021-03-15 12,893,113.091
2021-03-15 13,3804,128.96425
2021-03-15 14,121,96.47725
2021-03-15 15,43,82.5818
2021-03-15 16,29,81.24241667
2021-03-15 17,54,81.01818
2021-03-15 18,38,78.1212
2021-03-15 19,148,74.83638
2021-03-15 20,5,71.43634
2021-03-15 21,0,64.98485
2021-03-15 22,46,63.21818
2021-03-15 23,21,63.55301667
2021-03-16 0,14,61.95455
2021-03-16 1,0,65.83636
2021-03-16 2,0,63.04545
2021-03-16 3,0,65.87274
2021-03-16 4,0,64.18181667
2021-03-16 5,0,63.3091
2021-03-16 6,0,65.09091667
2021-03-16 7,10,65.59998
2021-03-16 8,29,68.6
2021-03-16 13,106,74.9091
2021-03-16 14,356,79.07573333
2021-03-16 15,1044,86.05458
2021-03-16 16,91,96.129125
2021-03-16 17,0,88
2021-03-16 21,74,72.69696667
2021-03-16 22,172,69.27276
2021-03-16 23,34,65.71971667
2021-03-17 0,78,65.46971667
2021-03-17 1,0,59.2
2021-03-17 2,0,63.60605
2021-03-17 3,0,63.52728
2021-03-17 4,0,62.89395
2021-03-17 5,0,65.10908
2021-03-17 6,0,66.95456667
2021-03-17 7,0,64.54546
2021-03-17 8,62,67.74241667
2021-03-17 9,32,67.70908
2021-03-17 10,28,68.21818
2021-03-17 11,191,78.62123333
2021-03-17 12,19,71.97726
2021-03-17 13,85,69.67272
2021-03-17 14,0,67.43938333
2021-03-17 15,2520,93.25452
2021-03-17 16,3800,106.4091667
2021-03-17 17,3378,94.54552
2021-03-17 18,1698,100.1079667
2021-03-17 19,1282,102.1617333
2021-03-17 22,53,81.2121
2021-03-17 23,16,75.06506
2021-03-18 0,35,69.90908333
2021-03-18 1,52,67.47274
2021-03-18 2,0,67.18183333
2021-03-18 3,0,68.2909
2021-03-18 4,0,67.72726667
2021-03-18 5,0,65.34544
2021-03-18 6,4,68.40908333
2021-03-18 7,0,69.83636
2021-03-18 8,104,73.68183333
2021-03-18 9,35,75.5909
2021-03-18 10,469,81
2021-03-18 11,292,81.45454
2021-03-18 12,22,79.93936667
2021-03-18 13,197,77.38184
2021-03-18 14,141,78.24243333
2021-03-18 15,162,75.45454
2021-03-18 16,156,75.04545
2021-03-18 17,325,76.74546
2021-03-18 18,221,78.84846667
2021-03-18 19,121,80.32728
2021-03-18 20,176,74.60605
2021-03-18 21,266,70.5818
2021-03-18 22,89,64.98728
2021-03-18 23,25,61.1909
2021-03-19 0,0,62.81818333
2021-03-19 1,0,60.07272
2021-03-19 2,0,70.28786667
2021-03-19 3,0,63.98182
2021-03-19 4,0,64.63633333
2021-03-19 5,9,64.80002
2021-03-19 6,170,67.9697
2021-03-19 7,27,66.45456
2021-03-19 8,0,58.45453333
2021-03-19 9,48,59.6182
2021-03-19 10,0,65.52724
2021-03-19 11,387,74.02695
2021-03-19 12,3102,101.92736
2021-03-19 13,1836,96.18416
2021-03-19 14,17,81.34546
2021-03-19 15,98,78.04546667
2021-03-19 16,5,72.76366
2021-03-19 17,55,77.31818333
2021-03-19 18,0,75.8889
2021-03-19 22,47,70.1818
2021-03-19 23,12,64.14241667
2021-03-20 0,0,70.63636667
2021-03-20 1,0,69.19998
2021-03-20 2,0,66.43941667
2021-03-20 3,0,65.89094
2021-03-20 4,0,64.36365
2021-03-20 5,13,64.89092
2021-03-20 6,4,68.50001667
2021-03-20 7,0,64.2909
2021-03-20 8,66,70.01513333
2021-03-20 9,85,71.96362
2021-03-20 10,6,69.49092
2021-03-20 11,203,82.39393333
2021-03-20 12,31,72.23636
2021-03-20 13,126,71.19696667
2021-03-20 14,1251,90.4546
2021-03-20 15,7,76.3182
2021-03-20 16,0,71.99998
2021-03-20 17,0,70.16668333
2021-03-20 18,0,70.65454
2021-03-20 19,2349,83.8334
2021-03-20 20,2938,98.47272
2021-03-20 21,34,80.45758
2021-03-20 22,265,72.19998
2021-03-20 23,42,68.60606667
2021-03-21 0,0,67.69695
2021-03-21 1,0,68.87274
2021-03-21 2,0,71.90908333
2021-03-21 3,0,68.56364
2021-03-21 4,0,66.33331667
2021-03-21 5,0,68.9091
2021-03-21 6,0,62.56061667
2021-03-21 7,0,67.41818
2021-03-21 8,67,68.72726667
2021-03-21 9,53,69.54182
2021-03-21 15,6829,111.1514833
2021-03-21 16,17,86.25
2021-03-21 22,296,68.74241667
2021-03-21 23,26,64.125
2021-03-22 0,22,66.86363333
2021-03-22 1,9,63.78182
2021-03-22 2,0,66.19695
2021-03-22 3,0,60.99998
2021-03-22 4,0,62.57575
2021-03-22 5,0,65.2182
2021-03-22 6,16,65.84848333
2021-03-22 7,24,68.19998
2021-03-22 8,7,67.4697
2021-03-22 9,50,69.01816
2021-03-22 10,36,72.65454
2021-03-22 11,455,76.3709
2021-03-22 12,878,83.85454
2021-03-22 13,581,84.43941667
2021-03-22 14,393,79.34544
2021-03-22 15,152,75.27275
2021-03-22 16,17,73.05456
2021-03-22 17,589,75.84848333
2021-03-22 18,276,73.52728
2021-03-22 19,222,71.87272
2021-03-22 20,0,69.18183333
2021-03-22 21,0,66.70908
2021-03-22 22,95,66.94613333
2021-03-22 23,77,67.1616
2021-03-23 0,0,65.78786667
2021-03-23 1,0,72.18182
2021-03-23 2,0,67.62121667
2021-03-23 3,0,68.18182
2021-03-23 4,0,74.04545
2021-03-23 5,0,68.14546
2021-03-23 6,0,68.98483333
2021-03-23 7,58,69
2021-03-23 8,5,92.44443333
2021-03-24 9,45,111
2021-03-24 15,0,70.5091
2021-03-24 16,0,69.1111
2021-03-24 20,0,75.4545
2021-03-24 21,0,72.83638
2021-03-24 22,67,64.31818333
2021-03-24 23,0,60.83432
2021-03-25 0,0,61.13635
2021-03-25 1,9,62.58182
2021-03-25 2,8,66.30303333
2021-03-25 3,0,63.4182
2021-03-25 4,0,66.75758333
2021-03-25 5,0,66.05456
2021-03-25 6,18,66.72221667
2021-03-25 7,13,64.18182
2021-03-25 8,28,64.04546667
2021-03-25 9,384,73.99998
2021-03-25 10,204,77.31212
2021-03-25 11,0,83.5
2021-03-25 14,335,81.07576667
2021-03-25 15,15,75.52728
2021-03-25 16,43,71.92726
2021-03-25 17,354,74.80305
2021-03-25 18,177,76.23634
2021-03-25 19,112,77.68183333
2021-03-25 20,141,72.96364
2021-03-25 21,253,70.66666667
2021-03-25 22,159,68.74548
2021-03-25 23,0,65.21213333
2021-03-26 0,64,64.57576667
2021-03-26 1,0,62.63636667
2021-03-26 2,48,65.67272
2021-03-26 3,61,67.34848333
2021-03-26 4,20,65.19998
2021-03-26 5,0,65.09091667
2021-03-26 6,9,61.7091
2021-03-26 7,8,63.87274
2021-03-26 8,22,61.27273333
2021-03-26 9,20,64.38182
2021-03-26 10,78,66.92426667
2021-03-26 11,169,72.27274
2021-03-26 12,0,81.10713333
2021-03-26 13,56,54.66665
2021-03-26 14,63,73.89393333
2021-03-26 15,72,70.74544
2021-03-26 16,559,75.63636667
2021-03-26 17,0,72.16366
2021-03-26 18,1361,82.71211667
2021-03-26 19,756,86.14544
2021-03-26 20,279,84.41818
2021-03-26 21,52,73.8
2021-03-26 22,110,68.54546
2021-03-26 23,49,65.36365
2021-03-27 0,9,64.56061667
2021-03-27 1,0,65.7182
2021-03-27 2,0,65.15151667
2021-03-27 3,0,65.78182
2021-03-27 4,0,66.13485
2021-03-27 5,0,63.30908
2021-03-27 6,0,65.15151667
2021-03-27 7,0,66.74546
2021-03-27 8,19,69.00608
2021-03-27 9,94,70.96366
2021-03-27 10,44,74.87878333
2021-03-27 11,0,72.27274
2021-03-27 12,31,65.25756667
2021-03-27 13,44,62.25452
2021-03-27 14,0,68.36365
2021-03-27 15,46,71.73182
2021-03-27 16,22,72.63638
2021-03-27 17,84,75.93092
2021-03-27 18,0,86
2021-03-27 21,135,75.5644
2021-03-27 22,10,72.6
2021-03-27 23,0,69.39596
2021-03-28 0,0,65.62123333
2021-03-28 1,0,67.87274
2021-03-28 2,7,69.8182
2021-03-28 3,8,63.87272
2021-03-28 4,0,66.04545
2021-03-28 5,12,61.98184
2021-03-28 6,176,68.9697
2021-03-28 7,25,66.4
2021-03-28 8,0,63.87878333
2021-03-28 9,18,65.18184
2021-03-28 10,0,62.96364
2021-03-28 11,179,74.5909
2021-03-28 12,26,74.92726
2021-03-28 13,95,74.46971667
2021-03-28 14,286,77.45454
2021-03-28 15,15,71.7879
2021-03-28 16,0,72.65454
2021-03-28 17,0,72.48485
2021-03-28 18,556,79.96
2021-03-28 23,14,80.5
2021-03-29 0,206,70
2021-03-29 1,0,69.29092
2021-03-29 2,0,70.89395
2021-03-29 3,8,69.67274
2021-03-29 4,0,65.71213333
2021-03-29 5,0,69.00608
2021-03-29 6,260,72.72576667
2021-03-29 7,60,76.63638
2021-03-29 8,0,73.6212
2021-03-29 9,76,70.09092
2021-03-29 10,454,80.01516667
2021-03-29 11,437,84.87998
2021-03-29 12,69,82.33331667
2021-03-29 13,230,73.7091
2021-03-29 14,104,76.12123333
2021-03-29 15,167,76.25456
2021-03-29 16,46,74.50912
2021-03-29 17,71,72.87878333
2021-03-29 18,279,70.4182
2021-03-29 19,301,85.3616
2021-03-29 22,31,69.18185
2021-03-29 23,9,68.4485
2021-03-30 0,0,70.45455
2021-03-30 1,23,70.12726
2021-03-30 2,0,74.18183333
2021-03-30 3,0,75.87272
2021-03-30 4,0,71.16666667
2021-03-30 5,0,73.21818
2021-03-30 6,0,69.65151667
2021-03-30 7,0,72.87274
2021-03-30 8,95,76.92423333
2021-03-30 9,8,71.87272
2021-03-30 10,0,69.05454
2021-03-30 11,827,84.56065
2021-03-30 12,211,80.14544
2021-03-30 13,112,79.7974
2021-03-30 14,341,86.8091
2021-03-30 15,357,75.23636
2021-03-30 16,1732,104.1060333
2021-03-30 17,281,110.417
2021-03-31 9,0,69.6818
2021-03-31 10,318,71.81818333
2021-03-31 11,203,71.96362
2021-03-31 12,63,77.8727
2021-03-31 13,183,86.9697
2021-03-31 14,112,76.65454
2021-03-31 15,25,73.73246
2021-03-31 16,19,74.94546
2021-03-31 17,11,75.19696667
2021-03-31 18,79,74.14544
2021-03-31 19,0,73.04546667
2021-03-31 20,110,76.29092
2021-03-31 21,47,74.94546
2021-03-31 22,109,70.31818333
2021-03-31 23,41,68.36362
2021-04-01 0,15,74.77271667
2021-04-01 1,44,75
2021-04-01 2,0,76.24243333
2021-04-01 3,0,76.2909
2021-04-01 4,0,75.0303
2021-04-01 5,0,78.70908
2021-04-01 6,0,75.10606667
2021-04-01 7,122,80.17574
2021-04-01 8,230,82.41818
2021-04-01 9,0,81.57575
2021-04-01 10,0,77.65454
2021-04-01 11,534,87.52083333
2021-04-01 12,11,83.89092
2021-04-01 13,175,85.42426667
2021-04-01 14,194,84.45454
2021-04-01 15,39,80.12728
2021-04-01 16,32,76.83335
2021-04-01 17,135,77.14544
2021-04-01 18,236,77.69696667
2021-04-01 19,203,79.05456
2021-04-01 20,80,77.72728333
2021-04-01 21,303,74.94546
2021-04-01 22,45,67.24243333
2021-04-01 23,150,67.1896
2021-04-02 0,10,61.71211667
2021-04-02 1,0,64.6909
2021-04-02 2,0,70.83333333
2021-04-02 3,0,64.32726
2021-04-02 4,0,63.01516667
2021-04-02 5,0,60.8
2021-04-02 6,226,69.3182
2021-04-02 7,41,70.49092
2021-04-02 8,0,68.51515
2021-04-02 9,22,68.96766
2021-04-02 10,0,66.41818
2021-04-02 11,159,68.10606667
2021-04-02 12,138,71.39634
2021-04-02 13,0,72.95455
2021-04-02 14,102,79.14546
2021-04-02 15,1078,83.1636
2021-04-02 16,31,74.12726
2021-04-02 17,174,79.95453333
2021-04-02 18,1148,89.12726
2021-04-02 19,75,86.636375
2021-04-02 23,10,78.0808
2021-04-03 0,0,73.84848333
2021-04-03 1,0,73.12728
2021-04-03 2,0,78.27273333
2021-04-03 3,0,69.45454
2021-04-03 4,0,69.86363333
2021-04-03 5,0,69.34546
2021-04-03 6,0,68.28785
2021-04-03 7,66,77.247725
2021-04-03 8,914,87.97538333
2021-04-03 9,742,86.65456
2021-04-03 10,63,83.31818333
2021-04-03 11,788,90.29082
2021-04-03 12,308,87.48486667
2021-04-03 13,848,91.48182
2021-04-03 14,45,84.31818333
2021-04-03 15,183,80.74546
2021-04-03 16,104,79.16364
2021-04-03 17,605,81.48486667
2021-04-03 18,55,82.79998
2021-04-03 19,329,93.39398333
2021-04-03 20,450,93.18182
2021-04-03 21,20,87.06061667
2021-04-03 22,169,85.19998
2021-04-03 23,61,76.70455
2021-04-04 0,10,74.7424
2021-04-04 1,0,71.47274
2021-04-04 2,0,68.81818333
2021-04-04 3,0,68.43636
2021-04-04 4,0,68.25756667
2021-04-04 5,0,69.81818
2021-04-04 6,0,71.21211667
2021-04-04 7,7,73.43636
2021-04-04 8,214,75.89395
2021-04-04 9,134,73.76364
2021-04-04 10,359,79.4
2021-04-04 11,453,83.56061667
2021-04-04 12,13,76.27272
2021-04-04 13,390,79.19698333
2021-04-04 14,829,84.21816
2021-04-04 15,182,75.30303333
2021-04-04 16,63,76.59998
2021-04-04 17,241,76.25758333
2021-04-04 18,379,82.65452
2021-04-04 19,14,76.16668333
2021-04-04 20,244,74.78184
2021-04-04 21,122,69.74774
2021-04-04 22,0,68.5909
2021-04-04 23,0,75.26364
2021-04-05 0,15,70.28786667
2021-04-05 1,0,68.14544
2021-04-05 2,0,66.83335
2021-04-05 3,9,63.94548
2021-04-05 4,0,65.57575
2021-04-05 5,0,65.72728
2021-04-05 6,0,64.10605
2021-04-05 7,32,67.43638
2021-04-05 8,89,72.09088333
2021-04-05 9,45,73.8409
2021-04-05 10,33,76.2
2021-04-05 11,54,75.98485
2021-04-05 12,200,81.2
2021-04-05 13,375,82.78788333
2021-04-05 14,379,84.89092
2021-04-05 15,122,81.28788333
2021-04-05 16,125,79.34546
2021-04-05 17,465,78.71213333
2021-04-05 18,290,78.4909
2021-04-05 19,195,73.36364
2021-04-05 20,14,85.1061
2021-04-05 21,0,85
2021-04-06 0,18,63.33335
2021-04-06 1,0,60.7091
2021-04-06 2,231,65.2
2021-04-06 3,294,65.54546
2021-04-06 4,0,62.22726667
2021-04-06 5,0,62.54546
2021-04-06 6,0,61.8485
2021-04-06 7,0,62.78182
2021-04-06 8,32,66.22726667
2021-04-06 9,8,69.4545
2021-04-06 11,1489,104.364
2021-04-06 12,3481,108.6925667
2021-04-06 13,125,84.446975
2021-04-06 14,47,79.9818
2021-04-06 15,0,74.83333333
2021-04-06 16,51,72.47272
2021-04-06 17,21,72.36363333
2021-04-06 18,18,75.78184
2021-04-06 19,20,72.34544
2021-04-06 20,55,73.63635
2021-04-06 21,81,72.5273
2021-04-06 22,145,68.1633
2021-04-06 23,77,69.9798
2021-04-07 0,0,66.45453333
2021-04-07 1,16,66.4
2021-04-07 2,12,64.86365
2021-04-07 3,0,64.96364
2021-04-07 4,0,68.95455
2021-04-07 5,0,64.5273
2021-04-07 6,0,70.68183333
2021-04-07 7,19,69.40002
2021-04-07 8,92,71.63635
2021-04-07 9,100,74.29092
2021-04-07 10,88,102.37075
2021-04-08 3,0,72.65452
2021-04-08 4,27,72.90908
2021-04-08 5,12,69.13636667
2021-04-08 6,0,74.09092
2021-04-08 7,6,73.12121667
2021-04-08 8,81,85.4773
2021-04-08 9,0,70.8636
2021-04-08 10,246,78.72728
2021-04-08 11,466,83.86363333
2021-04-08 12,449,105.07828
2021-04-08 13,552,82.32726
2021-04-08 14,402,83.7121
2021-04-08 15,123,76.27274
2021-04-08 16,192,77.23634
2021-04-08 17,173,76.68183333
2021-04-08 18,137,80.78182
2021-04-08 19,59,78.13636667
2021-04-08 20,103,74.63636
2021-04-08 21,238,73.33335
2021-04-08 22,607,76.30906
2021-04-08 23,77,63.10606667
2021-04-09 0,0,60.27275
2021-04-09 1,0,67.63636
2021-04-09 2,0,71.98486667
2021-04-09 3,0,66.09092
2021-04-09 4,0,68.6515
2021-04-09 5,0,67.8727
2021-04-09 6,0,67
